date,temperature_2m_max,temperature_2m_min,temperature_2m_mean,daylight_duration,sunshine_duration,precipitation_sum,rain_sum,wind_speed_10m_max,shortwave_radiation_sum
06/01/2024,28.834,22.084,25.156914,50748.625,37635.95,4.2,4.2,13.37825,13.37825
07/01/2024,27.033998,20.684,23.556917,50704.57,35961.9,10.800001,10.800001,20.767975,20.767975
08/01/2024,29.434,20.684,24.346495,50658.215,34795.49,0.5,0.5,9.957108,9.957108
09/01/2024,25.484,20.184,23.027748,50609.613,21094.531,5.4999995,5.4999995,14.77755,14.77755
10/01/2024,28.684,20.283998,24.054832,50558.824,40719.094,6.4999995,6.4999995,16.563911,16.563911
11/01/2024,27.234,19.934,22.794416,50505.906,28785.738,4.5,4.5,15.137133,15.137133
12/01/2024,27.533998,20.234,22.85275,50450.934,32793.92,3.7999992,3.7999992,16.489416,16.489416
13/01/2024,29.883999,20.783998,24.898582,50393.766,25026.676,0.0,0.0,22.392462,22.392462
14/01/2024,29.033998,20.033998,24.446503,50333.793,42728.684,2.4,2.4,22.751316,22.751316
15/01/2024,28.883999,15.934,23.423584,50271.08,46799.4,0.0,0.0,19.969458,19.969458
16/01/2024,25.484,19.033998,23.013168,50205.74,25748.963,7.8999996,7.8999996,30.37683,30.37683
17/01/2024,28.783998,15.834001,22.606916,50137.902,46740.793,0.0,0.0,11.119281,11.119281
18/01/2024,31.434,17.584,24.44858,50067.69,46725.266,0.0,0.0,12.303366,12.303366
19/01/2024,31.484,21.133999,25.954832,49995.227,46709.97,0.0,0.0,13.358861,13.358861
20/01/2024,30.133999,18.033998,24.123583,49920.63,46693.086,0.0,0.0,12.6462,12.6462
21/01/2024,28.184,17.484,22.459,49844.023,39474.63,2.1,2.1,11.304229,11.304229
22/01/2024,29.383999,18.084,23.442331,49765.527,46654.63,0.0,0.0,10.24578,10.24578
23/01/2024,29.684,17.084,23.269415,49685.258,46633.113,0.0,0.0,14.20062,14.20062
24/01/2024,31.834,17.033998,24.36525,49603.324,46580.01,0.0,0.0,15.580141,15.580141
25/01/2024,32.584,18.684,25.392334,49519.844,46502.105,0.0,0.0,20.380579,20.380579
26/01/2024,31.734,18.783998,25.019415,49434.934,46422.78,0.0,0.0,19.513195,19.513195
27/01/2024,32.334,17.934,24.929832,49348.7,46342.125,0.0,0.0,19.969458,19.969458
28/01/2024,32.834,18.383999,25.623583,49261.25,46260.242,0.0,0.0,20.696087,20.696087
29/01/2024,34.784,20.734,27.521498,49172.69,46177.234,0.0,0.0,15.9134655,15.9134655
30/01/2024,36.784,20.934,28.696497,49083.137,46093.19,0.0,0.0,16.73516,16.73516
31/01/2024,36.134003,22.383999,28.654833,48992.68,46008.195,0.0,0.0,13.570615,13.570615
01/02/2024,36.284,22.834,29.608995,48901.426,45922.363,0.0,0.0,18.709612,18.709612
02/02/2024,36.534,22.133999,29.381912,48809.207,45835.41,0.0,0.0,22.805367,22.805367
03/02/2024,38.834,22.533998,30.569418,48715.133,45746.656,0.4,0.4,14.830076,14.830076
04/02/2024,27.633999,21.184,24.806917,48619.23,23384.428,0.5,0.5,23.828083,23.828083
05/02/2024,33.734,21.934,27.24233,48521.63,39261.484,3.8000002,3.8000002,19.161337,19.161337
06/02/2024,35.884003,22.783998,28.631918,48422.457,45470.02,0.0,0.0,22.065973,22.065973
07/02/2024,36.034,23.584,29.506918,48321.832,40995.508,0.2,0.2,19.201874,19.201874
08/02/2024,34.184002,21.584,26.79025,48219.883,28702.135,33.4,33.4,16.58346,16.58346
09/02/2024,28.883999,21.383999,23.659002,48116.727,26459.604,61.699997,61.699997,16.24394,16.24394
10/02/2024,29.883999,19.234,24.383997,48012.473,43949.39,0.1,0.1,8.287822,8.287822
11/02/2024,30.033998,21.734,26.054832,47907.242,38899.15,2.8000002,2.8000002,16.766108,16.766108
12/02/2024,26.684,20.584,23.656914,47801.145,26823.793,43.6,43.6,24.858253,24.858253
13/02/2024,22.734,16.184,19.190248,47694.297,28888.125,0.1,0.1,16.563911,16.563911
14/02/2024,24.533998,13.834001,19.27983,47586.805,44675.562,0.0,0.0,13.18308,13.18308
15/02/2024,28.434,15.684,21.64025,47478.766,44572.316,0.0,0.0,14.186923,14.186923
16/02/2024,29.834,17.133999,23.371498,47370.297,44468.53,0.0,0.0,15.629971,15.629971
17/02/2024,30.684,18.383999,24.267334,47261.496,44364.3,0.0,0.0,15.072783,15.072783
18/02/2024,27.533998,19.533998,23.413162,47152.457,36344.79,0.5,0.5,11.726277,11.726277
19/02/2024,29.783998,16.984,23.425665,47043.297,44154.867,0.0,0.0,7.9036193,7.9036193
20/02/2024,29.734,17.383999,23.9965,46934.094,44049.85,0.0,0.0,12.261157,12.261157
21/02/2024,31.084,19.334,25.39025,46824.957,41755.594,0.70000005,0.70000005,11.808878,11.808878
22/02/2024,31.484,20.484,24.984,46715.715,29530.33,14.400001,14.400001,23.491207,23.491207
23/02/2024,25.383999,19.084,21.165247,46605.46,24261.53,48.0,48.0,18.448023,18.448023
24/02/2024,26.684,16.034,20.936083,46494.195,36424.504,0.70000005,0.70000005,9.107359,9.107359
25/02/2024,22.484,19.234,20.440248,46382.023,0.0,24.300001,24.300001,13.363711,13.363711
26/02/2024,27.234,19.383999,22.629835,46269.043,32065.916,1.9000001,1.9000001,8.404285,8.404285
27/02/2024,29.283998,19.834,23.981916,46155.336,33133.82,0.6,0.6,5.8048253,5.8048253
28/02/2024,27.934,19.734,23.631914,46041.008,41832.793,6.0,6.0,15.463246,15.463246
29/02/2024,27.234,20.033998,23.377748,45926.15,36814.42,1.8000002,1.8000002,15.277749,15.277749
01/03/2024,30.334,21.883999,25.227747,45810.848,33351.97,1.7,1.7,17.283749,17.283749
02/03/2024,28.883999,22.984,25.594414,45695.195,32975.15,9.700001,9.700001,17.555305,17.555305
03/03/2024,22.334,18.084,20.3965,45579.28,7605.509,0.0,0.0,14.77755,14.77755
04/03/2024,22.934,16.584,19.65483,45463.188,14808.93,0.0,0.0,9.178235,9.178235
05/03/2024,26.084,15.934,20.698584,45347.004,42363.95,0.0,0.0,14.529915,14.529915
06/03/2024,26.984,16.934,21.606918,45230.812,41915.86,0.0,0.0,23.042812,23.042812
07/03/2024,28.184,19.184,23.386084,45114.703,36763.367,0.4,0.4,23.34455,23.34455
08/03/2024,32.634003,21.033998,25.873587,44998.758,36991.06,0.6,0.6,17.58481,17.58481
09/03/2024,25.883999,21.584,23.9215,44883.055,3164.1877,3.6,3.6,15.459054,15.459054
10/03/2024,30.184,21.234,24.7965,44767.68,25910.945,1.9000002,1.9000002,19.995398,19.995398
11/03/2024,33.984,23.133999,27.386084,44652.723,39982.62,2.4,2.4,21.129883,21.129883
12/03/2024,38.884003,23.934,30.300665,44538.25,40839.8,0.0,0.0,25.922499,25.922499
13/03/2024,28.084,23.133999,25.492332,44424.12,25144.553,0.3,0.3,15.0038395,15.0038395
14/03/2024,25.684,22.033998,24.088165,44309.504,12088.305,32.500004,32.500004,16.93531,16.93531
15/03/2024,25.684,21.684,23.065248,44194.39,9223.664,5.4,5.4,11.457958,11.457958
16/03/2024,27.234,20.133999,23.231918,44078.86,32236.297,1.2,1.2,16.311613,16.311613
17/03/2024,26.033998,20.934,23.038168,43962.984,30585.854,2.7000003,2.7000003,21.2522,21.2522
18/03/2024,29.883999,20.684,25.10275,43846.836,36472.22,0.5,0.5,13.441071,13.441071
19/03/2024,29.734,22.684,25.613165,43730.504,30728.645,1.6000001,1.6000001,14.973577,14.973577
20/03/2024,37.034,20.084,27.608995,43614.047,39979.906,0.2,0.2,34.589985,34.589985
21/03/2024,22.834,15.434,19.43192,43497.547,40125.47,0.0,0.0,25.849905,25.849905
22/03/2024,23.533998,13.534,17.856916,43381.08,40041.023,0.0,0.0,17.377226,17.377226
23/03/2024,26.033998,15.284,19.781916,43264.715,39958.633,0.0,0.0,19.681828,19.681828
24/03/2024,31.584,14.634,22.644417,43148.53,39805.207,0.0,0.0,14.408997,14.408997
25/03/2024,29.033998,17.734,23.477747,43032.6,35874.793,0.0,0.0,11.384198,11.384198
26/03/2024,29.783998,20.383999,23.863167,42917.0,30658.387,1.7,1.7,17.072504,17.072504
27/03/2024,27.834,20.484,23.306917,42801.805,35717.945,18.1,18.1,14.264361,14.264361
28/03/2024,29.484,17.484,22.931917,42687.082,39239.727,0.0,0.0,10.041354,10.041354
29/03/2024,31.734,19.234,24.558998,42572.918,39221.137,0.0,0.0,17.595861,17.595861
30/03/2024,34.034,19.133999,25.74025,42459.387,39145.043,0.2,0.2,18.899143,18.899143
31/03/2024,24.633999,18.033998,21.150663,42346.566,38986.766,0.0,0.0,13.039754,13.039754
01/04/2024,21.834,15.384,18.527746,42234.535,26870.559,0.6,0.6,13.37825,13.37825
02/04/2024,22.734,12.234,17.354834,42123.145,38392.66,0.0,0.0,18.374111,18.374111
03/04/2024,28.133999,17.033998,21.019417,42011.633,27207.195,0.5,0.5,27.475807,27.475807
04/04/2024,26.234,12.984,19.225668,41899.99,38691.344,0.0,0.0,11.91812,11.91812
05/04/2024,27.883999,12.334001,20.219416,41788.29,38619.27,0.0,0.0,12.313893,12.313893
06/04/2024,21.133999,15.634,18.459,41676.598,3391.7024,20.300003,20.300003,14.003028,14.003028
07/04/2024,24.434,12.784,17.559,41564.992,33510.26,0.0,0.0,10.315115,10.315115
08/04/2024,25.033998,14.034,18.681917,41453.555,38394.277,0.0,0.0,18.0,18.0
09/04/2024,25.434,14.184,19.140251,41342.348,33531.84,0.0,0.0,18.0,18.0
10/04/2024,18.734,10.784,16.16525,41231.453,0.0,8.0,8.0,19.917469,19.917469
11/04/2024,13.634,10.834001,12.061082,41120.938,738.65594,3.7999997,3.7999997,10.829958,10.829958
12/04/2024,14.334001,12.984,13.483998,41010.887,0.0,12.0,12.0,10.661107,10.661107
13/04/2024,15.934,13.384,14.504834,40901.375,0.0,8.299998,8.299998,12.849528,12.849528
14/04/2024,19.084,13.984,16.134,40792.484,14634.346,2.2,2.2,10.365251,10.365251
15/04/2024,22.133999,14.684,17.319418,40684.297,17780.31,0.6,0.6,12.904882,12.904882
16/04/2024,23.033998,12.084001,17.067335,40576.883,37672.08,1.8,1.8,11.183201,11.183201
17/04/2024,26.533998,11.684,18.21525,40470.336,37560.746,0.0,0.0,16.055355,16.055355
18/04/2024,27.834,15.184,20.044416,40364.734,37450.28,0.0,0.0,15.484185,15.484185
19/04/2024,30.084,13.184,20.638163,40260.164,37340.76,0.0,0.0,15.937878,15.937878
20/04/2024,27.934,12.834001,20.06525,40156.72,35688.93,0.0,0.0,13.207634,13.207634
21/04/2024,24.783998,16.834,20.361082,40054.477,25837.701,0.4,0.4,10.009036,10.009036
22/04/2024,25.383999,15.384,19.74858,39953.316,22967.957,0.0,0.0,9.931042,9.931042
23/04/2024,20.584,13.684,17.461084,39852.504,27919.916,1.8000002,1.8000002,16.56,16.56
24/04/2024,14.884,12.784,13.865251,39752.04,4302.4995,3.3999999,3.3999999,10.44,10.44
25/04/2024,18.234,12.634,15.19025,39652.004,6288.1396,0.1,0.1,12.387348,12.387348
26/04/2024,22.584,14.584001,17.531916,39552.465,16942.854,1.9000001,1.9000001,12.904882,12.904882
27/04/2024,18.834,12.884,16.434,39453.504,32140.453,0.8000001,0.8000001,14.417988,14.417988
28/04/2024,20.084,10.134,14.5110855,39355.2,36089.867,0.0,0.0,18.584509,18.584509
29/04/2024,26.334,13.534,18.898582,39257.637,33536.75,0.0,0.0,20.390114,20.390114
30/04/2024,22.533998,13.334001,18.284,39160.902,35569.586,0.0,0.0,13.584932,13.584932
01/05/2024,17.633999,11.534,14.81525,39065.066,8410.526,0.5,0.5,17.377226,17.377226
02/05/2024,14.934,9.784,12.1465025,38970.227,31793.16,0.0,0.0,14.4,14.4
03/05/2024,16.234,5.734,10.575666,38876.46,25869.768,0.0,0.0,16.039202,16.039202
04/05/2024,21.033998,8.034,13.761085,38783.863,35296.2,0.0,0.0,19.523155,19.523155
05/05/2024,20.484,10.634,15.477749,38692.523,29303.105,0.0,0.0,19.592731,19.592731
06/05/2024,20.334,12.784,16.265251,38602.527,31552.28,0.0,0.0,10.883676,10.883676
07/05/2024,19.033998,11.434,15.602752,38513.97,18114.32,0.0,0.0,8.39657,8.39657
08/05/2024,16.283998,7.3840003,13.136083,38426.945,35037.527,0.3,0.3,28.449112,28.449112
09/05/2024,15.834001,4.084,9.644417,38341.555,34861.836,0.0,0.0,20.674156,20.674156
10/05/2024,16.633999,4.934,10.804833,38257.883,34818.836,0.0,0.0,12.904882,12.904882
11/05/2024,16.584,6.334,10.9465,38176.04,34813.2,0.0,0.0,10.464797,10.464797
12/05/2024,12.384,6.334,9.150666,38095.92,6216.0317,0.2,0.2,15.856356,15.856356
13/05/2024,12.284,4.334,8.01525,38016.906,34691.14,0.0,0.0,13.570615,13.570615
14/05/2024,12.834001,2.084,7.4819164,37938.984,34061.605,0.0,0.0,14.565548,14.565548
15/05/2024,14.084001,3.884,8.438167,37862.234,34605.695,0.0,0.0,20.929594,20.929594
16/05/2024,14.984,2.534,9.184,37786.727,33393.348,0.0,0.0,9.0,9.0
17/05/2024,14.134,6.184,8.894417,37712.54,32557.236,0.6,0.6,9.726665,9.726665
18/05/2024,13.234,3.484,8.056917,37639.742,32400.0,0.0,0.0,7.5942082,7.5942082
19/05/2024,16.383999,3.034,8.992333,37568.406,34435.383,0.0,0.0,14.255272,14.255272
20/05/2024,18.584,5.484,11.188167,37498.62,34393.32,0.0,0.0,22.545315,22.545315
21/05/2024,16.334,5.584,10.304833,37430.453,33982.45,0.0,0.0,12.429127,12.429127
22/05/2024,14.284,6.2840004,10.123585,37363.992,11030.362,0.0,0.0,8.714677,8.714677
23/05/2024,13.484,7.8840003,10.848582,37299.297,2877.944,1.1,1.1,19.809813,19.809813
24/05/2024,10.734,3.184,7.6215005,37236.473,16229.262,0.2,0.2,13.089354,13.089354
25/05/2024,9.884,5.184,7.5569177,37175.58,21810.486,0.0,0.0,9.085988,9.085988
26/05/2024,8.284,1.334,5.0923333,37116.707,11002.651,0.0,0.0,8.854829,8.854829
27/05/2024,11.384,0.834,6.6027503,37059.94,33916.023,0.0,0.0,9.659814,9.659814
28/05/2024,12.534,0.98399997,6.686083,37005.35,33856.36,0.0,0.0,18.391737,18.391737
29/05/2024,16.834,3.684,9.000667,36953.03,33799.14,0.0,0.0,14.512064,14.512064
30/05/2024,16.934,2.384,8.815249,36903.055,33744.457,0.0,0.0,10.1376915,10.1376915
31/05/2024,19.383999,6.3840003,11.794417,36855.51,33692.41,0.0,0.0,17.782686,17.782686
01/06/2024,22.084,6.684,13.954834,36810.363,33643.062,0.0,0.0,10.495713,10.495713
02/06/2024,15.334001,5.584,10.109,36767.223,16705.273,0.0,0.0,25.264202,25.264202
03/06/2024,11.984,2.434,7.184,36726.086,30533.451,0.0,0.0,12.229406,12.229406
04/06/2024,14.084001,6.1340003,9.5465,36686.992,33405.117,0.0,0.0,15.778516,15.778516
05/06/2024,18.883999,5.1340003,11.034,36649.965,32316.33,0.0,0.0,12.313893,12.313893
06/06/2024,22.434,6.584,13.584001,36615.05,33151.645,0.0,0.0,8.161764,8.161764
07/06/2024,23.834,9.184,15.74025,36582.28,33135.195,0.0,0.0,8.089993,8.089993
08/06/2024,24.783998,13.484,18.734001,36551.69,31409.867,0.0,0.0,16.29174,16.29174
09/06/2024,24.133999,12.584001,16.954834,36523.312,33307.887,0.0,0.0,22.26477,22.26477
10/06/2024,19.184,7.8840003,13.188168,36497.18,33193.65,0.0,0.0,8.669949,8.669949
11/06/2024,22.533998,7.7840004,14.234001,36473.324,32790.273,0.0,0.0,13.779114,13.779114
12/06/2024,27.484,11.334001,17.692335,36451.777,32785.223,0.0,0.0,14.021525,14.021525
13/06/2024,28.184,16.334,20.984,36432.574,32591.307,0.0,0.0,14.869351,14.869351
14/06/2024,20.883999,12.634,17.346498,36415.74,23291.957,0.1,0.1,22.101183,22.101183
15/06/2024,18.984,7.684,12.979833,36401.312,32963.92,0.0,0.0,8.669949,8.669949
16/06/2024,18.834,6.2840004,11.950667,36389.316,32870.793,0.0,0.0,8.225035,8.225035
17/06/2024,17.883999,5.1340003,10.988166,36379.777,30490.453,0.0,0.0,17.447933,17.447933
18/06/2024,17.484,5.734,12.071502,36372.727,32874.49,0.0,0.0,10.30883,10.30883
19/06/2024,15.684,7.984,11.269417,36368.19,22006.002,0.0,0.0,16.65754,16.65754
20/06/2024,15.184,4.334,9.804832,36366.203,15582.298,0.0,0.0,14.007655,14.007655
21/06/2024,19.633999,10.334001,14.425668,36366.777,22031.736,0.0,0.0,13.237038,13.237038
22/06/2024,17.584,12.984,14.948585,36369.945,15293.645,0.5,0.5,14.799459,14.799459
23/06/2024,14.384,6.1340003,10.52775,36375.67,20776.76,0.6,0.6,26.28986,26.28986
24/06/2024,11.534,4.8840003,8.313167,36383.926,28820.39,0.0,0.0,8.766573,8.766573
25/06/2024,9.434,3.8339999,6.719416,36394.68,3085.2446,0.0,0.0,9.904906,9.904906
26/06/2024,16.383999,-0.116,6.9194164,36407.9,32876.938,0.0,0.0,11.304229,11.304229
27/06/2024,24.484,9.134,16.771498,36423.547,32981.258,0.0,0.0,23.358425,23.358425
28/06/2024,13.234,4.1340003,9.963167,36441.586,32413.34,0.0,0.0,21.38897,21.38897
29/06/2024,12.784,0.684,5.9485836,36461.984,33025.984,0.0,0.0,10.495713,10.495713
30/06/2024,18.484,5.084,10.373583,36484.703,33050.914,0.0,0.0,12.313893,12.313893
01/07/2024,18.783998,2.684,9.792334,36509.707,32993.316,0.0,0.0,10.703569,10.703569
02/07/2024,20.883999,3.5839999,10.94025,36536.957,33105.58,0.0,0.0,10.538843,10.538843
03/07/2024,15.384,5.7840004,11.004833,36566.414,32966.04,0.0,0.0,15.141414,15.141414
04/07/2024,14.834001,1.434,7.521499,36598.04,32996.31,0.0,0.0,14.480773,14.480773
05/07/2024,11.884,5.2840004,7.8465004,36631.797,32400.0,0.0,0.0,8.089993,8.089993
06/07/2024,12.334001,1.384,6.3381667,36667.645,33086.402,0.0,0.0,15.9134655,15.9134655
07/07/2024,9.934,-0.816,4.223583,36705.543,33089.766,0.0,0.0,10.144082,10.144082
08/07/2024,9.234,-2.866,2.6319168,36745.44,33093.61,0.0,0.0,9.885262,9.885262
09/07/2024,8.734,-1.016,3.4423332,36787.316,33097.934,0.0,0.0,10.495713,10.495713
10/07/2024,9.434,-1.8659999,2.9464998,36831.12,33102.68,0.0,0.0,13.513193,13.513193
11/07/2024,11.734,-2.466,4.12775,36876.938,33197.87,0.0,0.0,11.609651,11.609651
12/07/2024,11.984,-1.9160001,4.1652493,36925.18,33204.457,0.0,0.0,9.726664,9.726664
13/07/2024,12.034,-0.16600001,4.534,36975.8,33308.83,0.0,0.0,11.384199,11.384199
14/07/2024,12.034,-1.9160001,4.04025,37028.73,33409.43,0.0,0.0,12.783802,12.783802
15/07/2024,14.584001,0.634,6.8215003,37083.863,33358.996,0.0,0.0,17.786331,17.786331
16/07/2024,16.434,6.184,11.236084,37141.13,32400.0,0.0,0.0,13.358861,13.358861
17/07/2024,18.834,2.034,9.792333,37200.45,33573.863,0.0,0.0,18.504139,18.504139
18/07/2024,20.033998,5.5340004,12.438167,37261.727,33586.062,0.0,0.0,12.144331,12.144331
19/07/2024,13.484,7.5340004,11.844417,37324.89,119.77249,3.5000002,3.5000002,17.518356,17.518356
20/07/2024,10.484,7.1340003,8.271501,37389.848,4336.2876,2.1999998,2.1999998,12.879752,12.879752
21/07/2024,11.884,7.3840003,9.181917,37456.527,6123.754,0.8,0.8,11.928989,11.928989
22/07/2024,17.234,6.184,11.088168,37524.844,33477.777,0.0,0.0,11.592895,11.592895
23/07/2024,19.934,6.684,12.642333,37594.72,33701.496,0.0,0.0,22.406927,22.406927
24/07/2024,22.434,7.6340003,13.873585,37666.07,33950.094,0.0,0.0,18.448023,18.448023
25/07/2024,24.033998,3.034,12.854835,37738.83,33918.906,0.0,0.0,17.673029,17.673029
26/07/2024,19.883999,4.334,11.700667,37812.9,33958.95,0.0,0.0,8.707238,8.707238
27/07/2024,19.484,4.3840003,11.67775,37888.227,34235.074,0.0,0.0,8.913181,8.913181
28/07/2024,16.084,5.834,10.9465,37964.723,33869.387,0.0,0.0,11.435313,11.435313
29/07/2024,13.934,3.134,8.481917,38042.316,34404.406,0.0,0.0,15.30741,15.30741
30/07/2024,15.484,4.934,9.667335,38120.94,34533.49,0.0,0.0,22.771244,22.771244
31/07/2024,21.184,8.034,13.931918,38200.707,32726.092,0.0,0.0,22.493519,22.493519
01/08/2024,24.334,10.434,16.563166,38282.25,31110.297,0.0,0.0,22.183128,22.183128
02/08/2024,30.184,15.634,21.471498,38365.54,33619.938,0.0,0.0,25.849905,25.849905
03/08/2024,21.234,11.284,16.769417,38450.48,33000.72,2.0,2.0,19.930477,19.930477
04/08/2024,18.584,7.184,12.152748,38536.984,34939.523,0.0,0.0,15.281989,15.281989
05/08/2024,19.484,3.5839999,10.846499,38624.953,35234.867,0.0,0.0,12.682018,12.682018
06/08/2024,18.234,4.434,10.500667,38714.293,32620.402,0.0,0.0,24.72495,24.72495
07/08/2024,14.384,5.734,9.177751,38804.918,35464.527,0.0,0.0,16.09969,16.09969
08/08/2024,13.684,0.834,7.0214996,38896.74,35632.613,0.0,0.0,17.462782,17.462782
09/08/2024,12.984,-0.316,5.5340004,38989.664,35804.85,0.0,0.0,9.885262,9.885262
10/08/2024,22.984,-0.566,10.656917,39083.613,36084.156,0.0,0.0,14.799459,14.799459
11/08/2024,17.234,5.584,11.588166,39178.5,36056.086,0.0,0.0,14.869351,14.869351
12/08/2024,17.283998,2.384,9.461083,39274.242,36237.848,0.0,0.0,16.135872,16.135872
13/08/2024,23.133999,4.184,12.748584,39370.754,36418.273,0.0,0.0,15.978484,15.978484
14/08/2024,24.434,6.184,13.763165,39467.957,35840.36,0.0,0.0,15.496736,15.496736
15/08/2024,24.334,5.7840004,14.50483,39565.773,36132.207,0.0,0.0,8.942214,8.942214
16/08/2024,21.133999,7.8840003,14.017334,39664.12,36543.863,0.0,0.0,11.885453,11.885453
17/08/2024,19.934,6.7840004,13.054833,39762.934,36734.83,0.0,0.0,10.931203,10.931203
18/08/2024,19.734,6.184,12.229835,39862.125,35880.418,0.0,0.0,15.175612,15.175612
19/08/2024,14.784,9.984,11.973583,39961.617,438.09286,0.5,0.5,11.659777,11.659777
20/08/2024,11.984,8.984,10.367333,40061.56,0.0,2.3999999,2.3999999,11.570515,11.570515
21/08/2024,14.584001,5.6340003,9.769416,40162.65,19770.566,0.1,0.1,13.202726,13.202726
22/08/2024,14.184,4.5340004,8.44025,40264.867,34577.758,0.0,0.0,13.679999,13.679999
23/08/2024,12.484,0.484,6.5423336,40368.14,32682.162,0.6,0.6,11.525623,11.525623
24/08/2024,13.584001,0.684,7.1319175,40472.383,35633.152,0.0,0.0,13.044722,13.044722
25/08/2024,15.434,-0.016000003,7.6485825,40577.516,37689.95,0.0,0.0,17.309975,17.309975
26/08/2024,17.383999,6.2840004,11.0715,40683.457,37800.625,0.0,0.0,23.269482,23.269482
27/08/2024,19.984,1.7839999,10.917333,40790.133,37911.914,0.0,0.0,14.982228,14.982228
28/08/2024,19.484,3.984,11.706917,40897.457,38023.73,0.0,0.0,17.072504,17.072504
29/08/2024,21.234,4.5340004,12.70275,41005.363,34666.79,0.0,0.0,16.055355,16.055355
30/08/2024,15.034,10.234,12.298583,41113.773,21646.791,1.4000001,1.4000001,16.93531,16.93531
31/08/2024,17.484,7.084,11.613167,41222.613,31010.156,0.0,0.0,25.325686,25.325686
01/09/2024,19.334,2.684,10.709001,41331.812,38247.234,0.0,0.0,15.141414,15.141414
02/09/2024,30.883999,7.584,17.829834,41441.293,38284.19,0.0,0.0,25.171696,25.171696
03/09/2024,19.484,11.784,15.4465,41550.99,38321.05,0.0,0.0,29.374763,29.374763
04/09/2024,22.033998,6.234,14.159,41660.83,38357.812,0.0,0.0,10.495713,10.495713
05/09/2024,24.684,6.6340003,15.304833,41770.742,38394.5,0.0,0.0,25.284714,25.284714
06/09/2024,25.283998,9.434,17.023584,41880.664,38460.656,0.0,0.0,13.698934,13.698934
07/09/2024,24.883999,6.8840003,16.436083,41990.52,38491.527,0.0,0.0,10.163227,10.163227
08/09/2024,25.883999,9.634,17.411083,42100.24,38520.78,0.0,0.0,11.659777,11.659777
09/09/2024,27.633999,8.234,18.465248,42209.97,38548.45,0.0,0.0,13.556282,13.556282
10/09/2024,31.633999,12.034,20.833998,42320.434,38576.83,0.0,0.0,23.933907,23.933907
11/09/2024,21.234,11.834001,16.488169,42431.63,34675.434,0.0,0.0,21.897945,21.897945
12/09/2024,21.584,5.834,14.027749,42543.49,38648.875,0.0,0.0,14.8257065,14.8257065
13/09/2024,24.484,6.484,15.027749,42655.934,38909.387,0.0,0.0,19.493261,19.493261
14/09/2024,22.633999,8.984,15.642333,42768.895,39312.21,0.0,0.0,12.245293,12.245293
15/09/2024,24.584,8.884,16.46525,42882.297,39454.75,0.0,0.0,20.421871,20.421871
16/09/2024,26.584,6.684,16.931915,42996.08,39702.676,0.0,0.0,21.479664,21.479664
17/09/2024,28.234,13.234,18.998585,43110.16,39755.184,1.5,1.5,24.014996,24.014996
18/09/2024,31.234,10.534,20.979834,43224.477,40019.625,0.0,0.0,25.488914,25.488914
19/09/2024,35.034,17.734,24.788164,43338.957,40184.56,0.0,0.0,23.664352,23.664352
20/09/2024,25.133999,10.634,18.163168,43453.53,40637.41,0.0,0.0,13.722565,13.722565
21/09/2024,31.934,11.534,22.213165,43568.133,39127.86,0.0,0.0,25.20257,25.20257
22/09/2024,26.434,16.633999,21.9215,43682.688,40867.848,0.0,0.0,22.180206,22.180206
23/09/2024,25.834,13.234,19.277746,43797.133,40982.69,0.0,0.0,13.684735,13.684735
24/09/2024,25.084,10.134,17.725668,43911.39,41097.203,0.0,0.0,11.113451,11.113451
25/09/2024,23.484,11.184,17.959,44025.395,35459.29,0.0,0.0,21.139849,21.139849
26/09/2024,20.334,11.434,15.586083,44139.074,41324.914,0.0,0.0,23.853226,23.853226
27/09/2024,25.484,10.484,17.479832,44252.355,41437.99,0.0,0.0,26.230639,26.230639
28/09/2024,30.883999,12.384,21.515251,44365.18,41550.445,0.0,0.0,15.401311,15.401311
29/09/2024,34.934002,15.034,24.823584,44477.688,41662.277,0.0,0.0,25.133053,25.133053
30/09/2024,40.234,18.434,28.348581,44590.652,41774.3,0.0,0.0,27.276978,27.276978
01/10/2024,24.484,16.883999,20.513168,44704.082,38816.47,0.0,0.0,21.9718,21.9718
02/10/2024,21.883999,10.884,16.6715,44817.9,41999.18,0.0,0.0,12.904882,12.904882
03/10/2024,24.133999,7.684,16.29025,44932.023,42111.883,0.0,0.0,18.584509,18.584509
04/10/2024,27.234,12.484,19.47775,45046.38,42224.664,0.0,0.0,27.959743,27.959743
05/10/2024,31.984,13.334001,22.871504,45160.883,42337.434,0.0,0.0,15.655861,15.655861
06/10/2024,29.484,17.234,23.467337,45275.47,39715.68,0.0,0.0,12.703715,12.703715
07/10/2024,23.084,16.883999,18.923584,45390.04,1790.2817,41.1,41.1,15.639297,15.639297
08/10/2024,21.734,15.684,18.200665,45504.53,17668.209,3.4000003,3.4000003,16.640022,16.640022
09/10/2024,15.834001,14.134,14.996499,45618.848,0.0,22.4,22.4,16.748707,16.748707
10/10/2024,23.984,11.234,16.940248,45732.918,34889.527,0.0,0.0,10.195057,10.195057
11/10/2024,28.434,11.684,20.419416,45846.656,42886.59,0.0,0.0,13.246826,13.246826
12/10/2024,23.684,15.434,19.461082,45959.977,32233.287,0.1,0.1,17.552536,17.552536
13/10/2024,21.783998,16.234,18.52983,46072.8,16734.133,5.6,5.6,11.276968,11.276968
